frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
23238, 774.567, 0.630355, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23239, 774.6, 0.542397, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23240, 774.633, 0.571467, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23241, 774.667, 0.654929, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23242, 774.7, 0.517378, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23243, 774.733, 0.521245, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23244, 774.767, 0.485716, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23245, 774.8, 0.513467, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23246, 774.833, 0.651436, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23247, 774.867, 0.502504, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23248, 774.9, 0.380231, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23249, 774.933, 0.315274, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23250, 774.967, 0.23761, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23251, 775, 0.26187, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23252, 775.033, 0.176625, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23253, 775.067, 0.076857, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23254, 775.1, 0.0455464, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23255, 775.133, 0.0334527, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23256, 775.167, 0.0298004, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23257, 775.2, 0.0266266, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23258, 775.233, 0.0156435, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23259, 775.267, 0.0184894, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23260, 775.3, 0.0149381, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23261, 775.333, 0.0167605, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23262, 775.367, 0.0121714, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23263, 775.4, 0.0134515, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23264, 775.433, 0.0144634, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23265, 775.467, 0.0150468, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23266, 775.5, 0.0143377, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23267, 775.533, 0.014392, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23268, 775.567, 0.0140999, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23269, 775.6, 0.0143017, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23270, 775.633, 0.0143386, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23271, 775.667, 0.0134986, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23272, 775.7, 0.0135669, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23273, 775.733, 0.0135159, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23274, 775.767, 0.0226142, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23275, 775.8, 0.01797, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23276, 775.833, 0.0293878, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23277, 775.867, 0.0456273, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23278, 775.9, 0.0688209, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23279, 775.933, 0.0610071, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23280, 775.967, 0.15052, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23281, 776, 0.269187, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23282, 776.033, 0.282556, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23283, 776.067, 0.259791, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23284, 776.1, 0.428955, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23285, 776.133, 0.492643, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23286, 776.167, 0.646378, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23287, 776.2, 0.559095, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23288, 776.233, 0.612142, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -1
23289, 776.267, 0.796614, 1, -0.0894844, -0.0326799, -0.995452, -0.455555, -0.165872, -0.874618, 0.241037, 0.468401, -0.850001, -0.117321, 0.299449, -0.946872
23290, 776.3, 0.90596, 1, -0.0994346, 0.00650377, -0.995023, -0.56073, -0.0891588, -0.823185, 0.224804, 0.503431, -0.834278, -0.245406, 0.34463, -0.906094
23291, 776.333, 0.916168, 1, -0.0943051, 0.00341173, -0.995538, -0.510072, -0.105439, -0.853644, 0.221507, 0.522396, -0.82343, -0.193353, 0.364107, -0.911066
23292, 776.367, 0.911722, 1, -0.0632074, 0.0369302, -0.997317, -0.456587, -0.110932, -0.882736, 0.222771, 0.519777, -0.824745, -0.161142, 0.340754, -0.92624
23293, 776.4, 0.914632, 1, 0.0236917, 0.0179696, -0.999558, -0.4465, -0.0661255, -0.892337, 0.233485, 0.459084, -0.857162, -0.236597, 0.334085, -0.912364
23294, 776.433, 0.954921, 1, -0.031632, 0.0274087, -0.999124, -0.455427, -0.0472321, -0.88902, 0.153988, 0.453546, -0.877829, -0.274394, 0.33828, -0.900153
23295, 776.467, 0.959469, 1, -0.116474, 0.0493611, -0.991966, -0.42507, -0.0244375, -0.904831, 0.0802313, 0.453354, -0.887712, -0.231211, 0.349151, -0.908094
23296, 776.5, 0.957295, 1, -0.0369446, 0.0643987, -0.99724, -0.447463, -0.020202, -0.894074, 0.147225, 0.459356, -0.875966, -0.267693, 0.342865, -0.900435
23297, 776.533, 0.957657, 1, -0.0686266, 0.0862393, -0.993908, -0.424574, 0.00529699, -0.905378, 0.118805, 0.447592, -0.886311, -0.241043, 0.342149, -0.908203
23298, 776.567, 0.95706, 1, -0.0668579, 0.0996984, -0.992769, -0.463771, 0.0416735, -0.884974, 0.106054, 0.463358, -0.879802, -0.299347, 0.372946, -0.878238
23299, 776.6, 0.960654, 1, -0.0843957, 0.0996179, -0.99144, -0.470027, 0.0328513, -0.88204, 0.0861222, 0.480888, -0.872542, -0.306878, 0.377509, -0.873678
23300, 776.633, 0.967151, 1, -0.0695495, 0.107374, -0.991783, -0.44689, 0.030762, -0.89406, 0.115241, 0.467375, -0.876516, -0.266868, 0.360159, -0.893906
23301, 776.667, 0.966678, 1, -0.0947016, 0.119912, -0.988257, -0.43398, 0.0344904, -0.900262, 0.0885546, 0.490605, -0.866871, -0.254054, 0.379885, -0.889463
23302, 776.7, 0.96679, 1, -0.104019, 0.122735, -0.986973, -0.452398, 0.0553038, -0.8901, 0.0839282, 0.486767, -0.86949, -0.270177, 0.387916, -0.881207
23303, 776.733, 0.965552, 1, -0.108394, 0.11997, -0.986842, -0.459262, 0.0590959, -0.886333, 0.0788883, 0.493395, -0.86622, -0.278311, 0.397189, -0.874519
23304, 776.767, 0.966937, 1, -0.0699933, 0.125222, -0.989657, -0.477775, 0.0780361, -0.875009, 0.120637, 0.492383, -0.861978, -0.296115, 0.403167, -0.865894
23305, 776.8, 0.964195, 1, -0.0617392, 0.131161, -0.989437, -0.440639, 0.0679703, -0.895107, 0.12542, 0.495506, -0.859502, -0.257991, 0.400319, -0.879309
23306, 776.833, 0.966816, 1, -0.0788936, 0.14685, -0.986008, -0.477343, 0.0698316, -0.875938, 0.10517, 0.499369, -0.859982, -0.299528, 0.385919, -0.872553
23307, 776.867, 0.968233, 1, -0.114061, 0.156564, -0.98106, -0.41916, 0.0711489, -0.90512, 0.0730126, 0.496914, -0.864723, -0.233218, 0.388904, -0.891271
23308, 776.9, 0.966775, 1, -0.0399837, 0.151088, -0.987711, -0.413136, 0.0876422, -0.906442, 0.136027, 0.489676, -0.861228, -0.240771, 0.40346, -0.882751
23309, 776.933, 0.971327, 1, -0.0164824, 0.154922, -0.987789, -0.437714, 0.0858633, -0.895005, 0.160543, 0.483594, -0.860444, -0.265162, 0.388212, -0.882599
23310, 776.967, 0.972892, 1, -0.0556227, 0.194083, -0.979407, -0.415897, 0.0732927, -0.906454, 0.118944, 0.505645, -0.854503, -0.240003, 0.367996, -0.898319
23311, 777, 0.973181, 1, -0.0653873, 0.18203, -0.981116, -0.405912, 0.0787127, -0.910516, 0.106253, 0.492515, -0.863794, -0.233757, 0.370917, -0.898765
23312, 777.033, 0.971116, 1, -0.0582293, 0.175776, -0.982706, -0.42441, 0.0681478, -0.902902, 0.107563, 0.4942, -0.862668, -0.258653, 0.364193, -0.894685
23313, 777.067, 0.979555, 1, -0.068958, 0.160966, -0.984548, -0.49986, 0.0590675, -0.864089, 0.0917882, 0.484591, -0.869912, -0.345274, 0.344813, -0.872863
23314, 777.1, 0.969587, 1, -0.0880582, 0.160852, -0.983042, -0.481836, 0.0660402, -0.873769, 0.0778491, 0.491674, -0.867292, -0.318973, 0.356024, -0.878353
23315, 777.133, 0.968862, 1, -0.0860696, 0.165789, -0.982398, -0.475195, 0.0723296, -0.876903, 0.0741506, 0.493761, -0.86643, -0.31838, 0.362934, -0.875736
23316, 777.167, 0.980092, 1, -0.073392, 0.157841, -0.984733, -0.479534, 0.110807, -0.8705, 0.0818225, 0.483582, -0.871466, -0.33265, 0.392891, -0.85731
23317, 777.2, 0.966517, 1, -0.133676, 0.147298, -0.980017, -0.410956, 0.0646971, -0.909357, 0.0300733, 0.484147, -0.87447, -0.245436, 0.372881, -0.89483
23318, 777.233, 0.979313, 1, -0.0935403, 0.168663, -0.981225, -0.438913, 0.0759787, -0.895312, 0.0540346, 0.50447, -0.861737, -0.290231, 0.376379, -0.879832
23319, 777.267, 0.968943, 1, -0.116142, 0.177041, -0.977327, -0.510755, 0.0641615, -0.857329, 0.041735, 0.52034, -0.852939, -0.352369, 0.354891, -0.865961
23320, 777.3, 0.979309, 1, -0.0977107, 0.170211, -0.980551, -0.44975, 0.0709184, -0.890335, 0.0481883, 0.519031, -0.853396, -0.30136, 0.380102, -0.874474
23321, 777.333, 0.96915, 1, -0.112914, 0.159356, -0.980743, -0.450283, 0.0712501, -0.890039, 0.0472608, 0.513065, -0.857048, -0.287186, 0.380869, -0.878899
23322, 777.367, 0.979231, 1, -0.1035, 0.13199, -0.985833, -0.473805, 0.0968819, -0.875284, 0.0445566, 0.499454, -0.865194, -0.332341, 0.408341, -0.85018
23323, 777.4, 0.969493, 1, -0.0929567, 0.135996, -0.986339, -0.506192, 0.0795597, -0.858743, 0.0729124, 0.509668, -0.857276, -0.345466, 0.386443, -0.855169
23324, 777.433, 0.978855, 1, -0.119141, 0.140157, -0.982935, -0.514546, 0.0801715, -0.853706, 0.0189717, 0.51952, -0.854247, -0.381762, 0.394125, -0.836016
23325, 777.467, 0.974423, 1, -0.128043, 0.123285, -0.984076, -0.512419, 0.0477682, -0.857406, 0.0234783, 0.510786, -0.859387, -0.362954, 0.368839, -0.8557
23326, 777.5, 0.975078, 1, -0.12539, 0.127466, -0.983885, -0.531797, 0.0335341, -0.846208, 0.0283083, 0.527754, -0.848925, -0.377014, 0.358542, -0.853995
23327, 777.533, 0.966948, 1, -0.140884, 0.126873, -0.981863, -0.514163, 0.0601523, -0.855581, 0.0196803, 0.524076, -0.851444, -0.354987, 0.384936, -0.851944
23328, 777.567, 0.970606, 1, -0.110294, 0.118252, -0.986839, -0.511575, 0.0606433, -0.857096, 0.0303825, 0.534396, -0.844688, -0.373401, 0.399941, -0.83703
23329, 777.6, 0.970939, 1, -0.120393, 0.105816, -0.987071, -0.50346, 0.0494127, -0.862604, 0.0320432, 0.513982, -0.857202, -0.352721, 0.382224, -0.854104
23330, 777.633, 0.964125, 1, -0.134262, 0.101543, -0.98573, -0.506074, 0.0257293, -0.862106, 0.0243206, 0.510763, -0.859377, -0.345374, 0.360593, -0.866423
23331, 777.667, 0.969294, 1, -0.127947, 0.108064, -0.985876, -0.510907, 0.0297672, -0.85912, 0.00951258, 0.524783, -0.851183, -0.371714, 0.371416, -0.85081
23332, 777.7, 0.97231, 1, -0.119565, 0.120973, -0.985429, -0.495238, 0.0443199, -0.867626, 0.0280134, 0.530812, -0.847027, -0.343684, 0.380505, -0.858544
23333, 777.733, 0.963926, 1, -0.0981826, 0.118119, -0.988134, -0.421137, 0.0542859, -0.905371, 0.0591003, 0.526502, -0.848117, -0.257082, 0.406374, -0.876795
23334, 777.767, 0.971002, 1, -0.0941739, 0.104483, -0.990058, -0.475906, 0.0464778, -0.878267, 0.0404188, 0.529661, -0.847246, -0.339725, 0.399077, -0.85166
23335, 777.8, 0.972082, 1, -0.126081, 0.119524, -0.984793, -0.488966, 0.0465657, -0.871059, 0.0218782, 0.526411, -0.849949, -0.337452, 0.382463, -0.860144
23336, 777.833, 0.961928, 1, -0.115061, 0.117541, -0.98638, -0.431698, 0.0406038, -0.901104, 0.0430024, 0.51675, -0.855056, -0.265656, 0.385025, -0.883845
23337, 777.867, 0.970861, 1, -0.0666389, 0.0989644, -0.992857, -0.43165, 0.0421378, -0.901057, 0.0703826, 0.51469, -0.854483, -0.29136, 0.397285, -0.870215
23338, 777.9, 0.97229, 1, -0.107583, 0.115853, -0.987423, -0.492238, 0.0272552, -0.870034, 0.0436401, 0.517746, -0.854421, -0.335446, 0.357772, -0.871479
23339, 777.933, 0.973634, 1, -0.0605898, 0.102405, -0.992896, -0.480574, 0.0605205, -0.874863, 0.0876079, 0.501772, -0.860552, -0.334384, 0.383469, -0.860894
23340, 777.967, 0.967976, 1, -0.0881269, 0.13311, -0.987175, -0.525554, 0.0357337, -0.850009, 0.072104, 0.515216, -0.854022, -0.360532, 0.335764, -0.870218
23341, 778, 0.972592, 1, -0.0999956, 0.112537, -0.988603, -0.458393, 0.051861, -0.887235, 0.035533, 0.525583, -0.85, -0.321055, 0.40231, -0.857363
23342, 778.033, 0.972997, 1, -0.0903939, 0.11708, -0.989, -0.521072, 0.0538869, -0.85181, 0.0617077, 0.516889, -0.853825, -0.369931, 0.368614, -0.852804
23343, 778.067, 0.974689, 1, -0.0522423, 0.113257, -0.992191, -0.499607, 0.0671213, -0.863648, 0.0988335, 0.516138, -0.850784, -0.350868, 0.387484, -0.852495
23344, 778.1, 0.973381, 1, -0.0434051, 0.119078, -0.991936, -0.45339, 0.0708498, -0.888492, 0.108541, 0.510422, -0.853046, -0.300498, 0.393978, -0.868609
23345, 778.133, 0.965599, 1, -0.0387245, 0.115701, -0.992529, -0.461352, 0.0570375, -0.885382, 0.117353, 0.507402, -0.853681, -0.303105, 0.379595, -0.874091
23346, 778.167, 0.97638, 1, -0.115708, 0.128715, -0.984908, -0.514585, 0.0410583, -0.856456, 0.0194739, 0.524821, -0.85099, -0.377976, 0.365699, -0.850528
23347, 778.2, 0.965605, 1, -0.121048, 0.111288, -0.986389, -0.489776, 0.0542965, -0.870156, 0.0414175, 0.49897, -0.865629, -0.32861, 0.373293, -0.867564
23348, 778.233, 0.978342, 1, -0.117776, 0.0940196, -0.988579, -0.482212, 0.0848075, -0.87194, 0.0359316, 0.502362, -0.86391, -0.337498, 0.421353, -0.841758
23349, 778.267, 0.977794, 1, -0.0912145, 0.11512, -0.989155, -0.459621, 0.0646649, -0.885758, 0.0646869, 0.516571, -0.853797, -0.304774, 0.405248, -0.861909
23350, 778.3, 0.96829, 1, -0.0873654, 0.120897, -0.988813, -0.443552, 0.0534429, -0.894654, 0.0726773, 0.515616, -0.853732, -0.281063, 0.394358, -0.87492
23351, 778.333, 0.976251, 1, -0.152312, 0.106943, -0.98253, -0.461447, 0.0968646, -0.881864, 0.00139704, 0.508262, -0.861201, -0.315925, 0.439812, -0.840688
23352, 778.367, 0.968836, 1, -0.0709759, 0.118952, -0.99036, -0.442706, 0.0684594, -0.89405, 0.0940418, 0.517828, -0.8503, -0.278027, 0.411697, -0.867875
23353, 778.4, 0.967847, 1, -0.148373, 0.102958, -0.983557, -0.44777, 0.0623182, -0.891975, 0.0137366, 0.510081, -0.860017, -0.288797, 0.419798, -0.860445
23354, 778.433, 0.976382, 1, -0.13117, 0.090373, -0.987232, -0.478063, 0.0410239, -0.877367, 0.0252685, 0.515414, -0.856568, -0.325548, 0.406976, -0.853457
23355, 778.467, 0.966369, 1, -0.100043, 0.096196, -0.990322, -0.449021, 0.0488776, -0.892183, 0.0753549, 0.51405, -0.854444, -0.27534, 0.411748, -0.868707
23356, 778.5, 0.964971, 1, -0.145938, 0.0780932, -0.986207, -0.478332, 0.0380633, -0.877354, 0.0220894, 0.504579, -0.863083, -0.315667, 0.405433, -0.857892
23357, 778.533, 0.967575, 1, -0.135672, 0.113214, -0.984264, -0.463318, 0.0417556, -0.885208, 0.0242316, 0.535733, -0.84404, -0.303152, 0.413736, -0.858441
23358, 778.567, 0.974297, 1, -0.112955, 0.109369, -0.987562, -0.533605, 0.032764, -0.845099, 0.0428575, 0.532385, -0.845417, -0.382134, 0.382465, -0.841246
23359, 778.6, 0.961806, 1, -0.0503817, 0.092181, -0.994467, -0.566551, 0.0498259, -0.822519, 0.124996, 0.523289, -0.842938, -0.401923, 0.381749, -0.832301
23360, 778.633, 0.965197, 1, -0.0958557, 0.0986079, -0.990499, -0.55721, 0.0259748, -0.829965, 0.0654883, 0.518988, -0.852269, -0.401515, 0.358641, -0.842711
23361, 778.667, 0.965618, 1, -0.156819, 0.100763, -0.982474, -0.533979, 0.0521077, -0.843891, 0.00741722, 0.513652, -0.857967, -0.377768, 0.390727, -0.839419
23362, 778.7, 0.961627, 1, -0.140953, 0.108581, -0.984044, -0.52281, 0.0287551, -0.851964, 0.02838, 0.509118, -0.860228, -0.356655, 0.362901, -0.860872
23363, 778.733, 0.963219, 1, -0.126845, 0.123181, -0.984244, -0.531603, 0.0186069, -0.846789, 0.0491507, 0.50792, -0.860001, -0.356975, 0.338776, -0.870517
23364, 778.767, 0.968886, 1, -0.112737, 0.128493, -0.985282, -0.515774, 0.0378466, -0.855888, 0.0781763, 0.50823, -0.857666, -0.328775, 0.361371, -0.872536
23365, 778.8, 0.96682, 1, -0.109653, 0.132545, -0.985093, -0.529506, 0.0586126, -0.846279, 0.076087, 0.514161, -0.854312, -0.352126, 0.381327, -0.85475
23366, 778.833, 0.96856, 1, -0.132987, 0.123301, -0.983418, -0.489812, 0.05419, -0.870142, 0.0536692, 0.507685, -0.859869, -0.308803, 0.391508, -0.866812
23367, 778.867, 0.965556, 1, -0.132668, 0.121747, -0.983655, -0.526385, 0.0311229, -0.849677, 0.0534792, 0.504182, -0.86194, -0.345538, 0.356122, -0.868205
23368, 778.9, 0.966623, 1, -0.111413, 0.124148, -0.985989, -0.479047, 0.0341543, -0.877124, 0.0706678, 0.516689, -0.853252, -0.298914, 0.38227, -0.874368
23369, 778.933, 0.965722, 1, -0.118786, 0.127368, -0.984717, -0.477117, 0.0514371, -0.877333, 0.0648829, 0.515954, -0.854156, -0.29593, 0.39253, -0.870831
23370, 778.967, 0.966599, 1, -0.119664, 0.122133, -0.985274, -0.46597, 0.0414933, -0.883827, 0.0604008, 0.518352, -0.853032, -0.287971, 0.395879, -0.871982
23371, 779, 0.966366, 1, -0.145888, 0.114354, -0.98267, -0.470152, 0.0452308, -0.881425, 0.0405948, 0.50406, -0.862714, -0.286723, 0.390514, -0.874808
23372, 779.033, 0.961481, 1, -0.15575, 0.110085, -0.981643, -0.371091, -0.0473032, -0.927391, 0.0207088, 0.49043, -0.871234, -0.181579, 0.318218, -0.930466
23373, 779.067, 0.936876, 1, -0.111823, -0.00565443, -0.993712, -0.425117, -0.0129992, -0.905045, 0.0636012, 0.384662, -0.920864, -0.257615, 0.332682, -0.90717
23374, 779.1, 0.954157, 1, -0.133121, -0.00281976, -0.991096, -0.445899, -0.015162, -0.894955, 0.0518725, 0.383635, -0.922027, -0.269444, 0.322231, -0.907506
23375, 779.133, 0.936266, 1, -0.046428, 0.0286339, -0.998511, -0.443937, -0.00505561, -0.896044, 0.120682, 0.421105, -0.898947, -0.282422, 0.336521, -0.898327
23376, 779.167, 0.958755, 1, -0.0358495, 0.0152821, -0.99924, -0.434332, -0.0291686, -0.90028, 0.144272, 0.403719, -0.903436, -0.257678, 0.309627, -0.915278
23377, 779.2, 0.948598, 1, -0.114096, 0.0552881, -0.99193, -0.48258, 0.0247719, -0.875501, 0.0527685, 0.423139, -0.904527, -0.324977, 0.338824, -0.882943
23378, 779.233, 0.963105, 1, -0.116828, 0.0818608, -0.989773, -0.43101, -0.0635187, -0.900109, 0.0617771, 0.441196, -0.895282, -0.244688, 0.260977, -0.93382
23379, 779.267, 0.965302, 1, -0.0551691, 0.142755, -0.988219, -0.452446, -0.0437729, -0.890717, 0.10387, 0.501057, -0.859158, -0.281579, 0.277387, -0.918569
23380, 779.3, 0.978811, 1, -0.108528, 0.151167, -0.982533, -0.453319, 0.0297411, -0.890852, 0.0479287, 0.519707, -0.852999, -0.292496, 0.361303, -0.885385
23381, 779.333, 0.97064, 1, -0.107975, 0.117896, -0.987138, -0.414593, 0.04215, -0.90903, 0.0125904, 0.532583, -0.846284, -0.291877, 0.418711, -0.859935
23382, 779.367, 0.973776, 1, -0.126777, 0.112628, -0.985516, -0.434749, 0.0259069, -0.900179, -0.0199083, 0.515588, -0.856605, -0.324883, 0.386751, -0.863061
23383, 779.4, 0.967288, 1, -0.131329, 0.122047, -0.983797, -0.416006, 0.00936144, -0.909314, -0.0430042, 0.515412, -0.855862, -0.320756, 0.367595, -0.87292
23384, 779.433, 0.922994, 1, 0.00837946, 0.00268931, -0.999961, -0.37159, -0.0146486, -0.928281, 0.0885141, 0.384489, -0.918876, -0.292752, 0.32021, -0.900978
23385, 779.467, 0.897442, 1, 0.0329053, -0.00376542, -0.999451, -0.377549, -0.00473191, -0.925977, 0.10195, 0.367017, -0.92461, -0.310969, 0.316381, -0.896215
23386, 779.5, 0.894669, 1, 0.0106203, -0.0152678, -0.999827, -0.366513, -0.00741537, -0.930383, 0.0819745, 0.346033, -0.934634, -0.298327, 0.306878, -0.903785
23387, 779.533, 0.874104, 1, 0.0302824, 0.00280312, -0.999537, -0.402325, -0.006324, -0.915475, 0.088252, 0.354197, -0.930997, -0.346823, 0.296675, -0.889774
23388, 779.567, 0.870801, 1, 0.0856805, 0.0191957, -0.996138, -0.366518, 0.0150073, -0.93029, 0.132693, 0.35809, -0.92421, -0.321185, 0.3149, -0.893128
23389, 779.6, 0.863255, 1, 0.0489349, 0.00907169, -0.998761, -0.378504, 0.0250197, -0.925262, 0.0871199, 0.341131, -0.93597, -0.343131, 0.319461, -0.883293
23390, 779.633, 0.930616, 1, 0.0836591, 0.0804281, -0.993243, -0.449783, 0.10745, -0.886651, 0.126868, 0.406364, -0.904861, -0.411739, 0.379863, -0.828357
23391, 779.667, 0.933079, 1, 0.056046, 0.0773628, -0.995426, -0.456982, 0.107707, -0.882931, 0.099558, 0.403917, -0.909362, -0.41919, 0.376427, -0.826185
23392, 779.7, 0.951243, 1, 0.010074, 0.106011, -0.994314, -0.387274, 0.050292, -0.920592, 0.0640699, 0.435906, -0.897708, -0.33288, 0.343883, -0.878029
23393, 779.733, 0.952277, 1, -0.0144328, 0.0981928, -0.995063, -0.364471, 0.061506, -0.929181, 0.0413653, 0.437024, -0.898498, -0.308773, 0.364832, -0.878383
23394, 779.767, 0.956015, 1, -0.0393409, 0.0962305, -0.994581, -0.369809, 0.0162794, -0.928965, 0.0193023, 0.434718, -0.90036, -0.308184, 0.322331, -0.895056
23395, 779.8, 0.958111, 1, -0.000617687, 0.102935, -0.994688, -0.37882, 0.0152089, -0.925346, 0.0579391, 0.442313, -0.894987, -0.3165, 0.318484, -0.89353
23396, 779.833, 0.961146, 1, -0.0401857, 0.107155, -0.99343, -0.380867, 0.0224968, -0.924356, 0.0237528, 0.448258, -0.893589, -0.31305, 0.327587, -0.891452
23397, 779.867, 0.967761, 1, 0.00604202, 0.0915205, -0.995785, -0.403537, 0.0247787, -0.914628, 0.0725538, 0.433467, -0.898244, -0.334989, 0.321453, -0.885692
23398, 779.9, 0.967835, 1, -0.0162478, 0.0953529, -0.995311, -0.403125, 0.022784, -0.914861, 0.0496097, 0.436241, -0.898461, -0.334824, 0.320168, -0.88622
23399, 779.933, 0.968129, 1, 0.0121066, 0.0833115, -0.99645, -0.406196, 0.0199272, -0.913568, 0.0815413, 0.431126, -0.8986, -0.334926, 0.320387, -0.886102
23400, 779.967, 0.968262, 1, 0.012527, 0.0809512, -0.996639, -0.398959, 0.0177454, -0.916797, 0.0837137, 0.42318, -0.90217, -0.32573, 0.313909, -0.89183
23401, 780, 0.971436, 1, 0.0167619, 0.0780731, -0.996807, -0.41632, 0.022307, -0.908945, 0.0883435, 0.422063, -0.902252, -0.343506, 0.314374, -0.884971
23402, 780.033, 0.96812, 1, -0.0101545, 0.0734747, -0.997245, -0.43462, 0.0106447, -0.900551, 0.0613631, 0.414164, -0.908132, -0.362167, 0.298119, -0.883153
23403, 780.067, 0.958836, 1, -0.00307373, 0.0625675, -0.998036, -0.412033, 0.0107492, -0.911105, 0.0615284, 0.403948, -0.91271, -0.34682, 0.303419, -0.887498
23404, 780.1, 0.943064, 1, -0.0411085, 0.0629406, -0.99717, -0.361519, 0.00402015, -0.932356, 0.0202559, 0.400119, -0.916239, -0.298108, 0.306134, -0.904109
23405, 780.133, 0.927679, 1, -0.0470664, 0.0691869, -0.996493, -0.385697, 0.00960685, -0.922575, 0.00658558, 0.408068, -0.912928, -0.330438, 0.309879, -0.891508
23406, 780.167, 0.937819, 1, -0.0365682, 0.0721816, -0.996721, -0.358953, 0.0169783, -0.933201, 0.0121273, 0.412781, -0.91075, -0.308303, 0.322866, -0.894822
23407, 780.2, 0.940233, 1, -0.0285316, 0.0756374, -0.996727, -0.401776, 0.0207358, -0.915503, 0.0209407, 0.415897, -0.90917, -0.351152, 0.317584, -0.880813
23408, 780.233, 0.943538, 1, -0.0546176, 0.0692446, -0.996103, -0.416899, 0.0202445, -0.908727, -0.00475318, 0.412586, -0.910906, -0.366544, 0.317331, -0.874613
